Food ID,Log Time,User ID
375,2020-05-19 12:10:50+00:00,12512152
495,2020-05-19 12:10:50+00:00,12512152
737,2020-05-20 06:02:09+00:00,12512138
1075,2020-05-20 10:33:18+00:00,12511574
737,2020-05-20 10:33:26+00:00,12511574
1075,2020-05-20 12:57:48+00:00,12511574
48659,2020-05-20 12:57:42+00:00,12511574
737,2020-05-20 12:47:46+00:00,12511574
212,2020-05-20 12:47:46+00:00,12511574
10351,2020-05-20 12:47:46+00:00,12511574
1075,2020-05-20 12:57:53+00:00,12511574
3552,2020-05-21 07:33:31+00:00,12511574
3552,2020-05-21 07:33:45+00:00,12511574
737,2020-05-21 07:33:45+00:00,12511574
48659,2020-05-21 07:33:45+00:00,12511574
779,2020-05-21 07:33:45+00:00,12511574
48659,2020-05-21 10:51:21+00:00,12511574
4867,2020-05-21 11:43:38+00:00,10728119
1075,2020-05-21 12:49:15+00:00,12511574
779,2020-05-21 12:49:15+00:00,12511574
48659,2020-05-21 12:49:15+00:00,12511574
737,2020-05-21 12:49:15+00:00,12511574
3552,2020-05-21 12:49:15+00:00,12511574
1075,2020-05-21 12:49:15+00:00,12511574
1075,2020-05-26 06:25:51+00:00,12511574
779,2020-05-26 06:25:46+00:00,12511574
779,2020-05-26 06:25:46+00:00,12511574
48659,2020-05-26 06:25:46+00:00,12511574
737,2020-05-26 06:25:38+00:00,12511574
3552,2020-05-26 06:25:38+00:00,12511574
1075,2020-05-26 06:25:38+00:00,12511574
48659,2020-05-26 06:34:39+00:00,12511574
779,2020-05-26 06:34:34+00:00,12511574
779,2020-05-26 06:34:34+00:00,12511574
48659,2020-05-26 06:34:34+00:00,12511574
737,2020-05-26 06:34:34+00:00,12511574
3552,2020-05-26 06:34:34+00:00,12511574
1075,2020-05-26 06:34:34+00:00,12511574
737,2020-05-26 06:34:34+00:00,12511574
737,2020-05-26 06:34:47+00:00,12511574
515,2020-05-26 06:35:24+00:00,12511574
779,2020-05-26 06:35:25+00:00,12511574
779,2020-05-26 06:35:25+00:00,12511574
48659,2020-05-26 06:35:25+00:00,12511574
737,2020-05-26 06:35:25+00:00,12511574
3552,2020-05-26 06:35:25+00:00,12511574
1075,2020-05-26 06:35:25+00:00,12511574
3552,2020-05-26 06:35:51+00:00,12511574
779,2020-05-26 06:35:51+00:00,12511574
779,2020-05-26 06:36:06+00:00,12511574
48659,2020-05-26 06:36:06+00:00,12511574
737,2020-05-26 06:36:06+00:00,12511574
3552,2020-05-26 06:36:06+00:00,12511574
1075,2020-05-26 06:36:06+00:00,12511574
38390,2020-05-26 07:05:00+00:00,12512075
737,2020-05-26 07:07:13+00:00,12512075
1075,2020-05-26 07:09:13+00:00,12511574
31,2020-05-26 07:13:05+00:00,12512075
9355,2020-05-26 07:13:05+00:00,12512075
189,2020-05-26 07:13:05+00:00,12512075
737,2020-05-26 07:13:29+00:00,12512075
1075,2020-05-26 08:41:58+00:00,12511574
737,2020-05-26 08:41:58+00:00,12511574
48659,2020-05-26 08:41:58+00:00,12511574
779,2020-05-26 08:41:58+00:00,12511574
21,2020-05-26 08:41:58+00:00,12511574
26,2020-05-26 10:00:40+00:00,12511574
38390,2020-05-27 07:02:59+00:00,12512075
737,2020-05-27 07:02:59+00:00,12512075
737,2020-05-27 07:51:44+00:00,12511574
779,2020-05-27 07:51:44+00:00,12511574
1075,2020-05-27 10:44:42+00:00,12511574
48659,2020-05-27 10:44:43+00:00,12511574
22,2020-05-27 10:44:43+00:00,12511574
26,2020-05-27 10:44:43+00:00,12511574
3552,2020-05-27 10:45:07+00:00,12511574
1075,2020-05-27 10:45:07+00:00,12511574
26,2020-05-27 10:45:07+00:00,12511574
779,2020-05-27 10:45:07+00:00,12511574
13,2020-05-27 10:45:07+00:00,12511574
3552,2020-05-28 06:24:57+00:00,12511574
737,2020-05-28 06:24:57+00:00,12511574
1075,2020-05-28 06:24:57+00:00,12511574
22,2020-05-28 07:03:08+00:00,12512158
495,2020-05-28 07:34:06+00:00,12512159
737,2020-05-28 07:49:48+00:00,12512160
514,2020-05-28 08:04:37+00:00,12512161
10,2020-05-28 08:33:23+00:00,12512163
38390,2020-05-28 09:11:54+00:00,12512075
737,2020-05-29 07:32:20+00:00,10727718
10,2020-05-29 07:32:29+00:00,10727718
713,2020-05-29 09:34:00+00:00,12511574
708,2020-05-29 09:34:00+00:00,12511574
26,2020-06-02 16:23:33+00:00,12512178
26,2020-06-02 17:16:25+00:00,12512179
75154,2020-06-03 06:53:41+00:00,12512177
920,2020-06-04 10:08:48+00:00,12512075
212,2020-06-04 10:08:48+00:00,12512075
10603,2020-06-04 10:08:48+00:00,12512075
920,2020-06-04 10:09:13+00:00,12512075
212,2020-06-04 10:09:13+00:00,12512075
10603,2020-06-04 10:09:13+00:00,12512075
61810,2020-06-04 10:53:00+00:00,12512192
737,2020-06-04 16:12:27+00:00,12512193
212,2020-06-05 06:44:28+00:00,12512075
737,2020-06-05 06:45:06+00:00,12512075
22,2020-06-05 06:45:35+00:00,12512075
212,2020-06-05 06:46:37+00:00,12512075
920,2020-06-05 09:07:31+00:00,12512075
10603,2020-06-05 09:07:31+00:00,12512075
212,2020-06-05 09:07:31+00:00,12512075
212,2020-06-05 09:13:42+00:00,12512075
920,2020-06-05 09:13:57+00:00,12512075
10603,2020-06-05 09:13:57+00:00,12512075
212,2020-06-05 09:13:57+00:00,12512075
737,2020-06-05 12:40:05+00:00,12512075
737,2020-06-08 03:57:24+00:00,12512193
10,2020-06-08 03:57:24+00:00,12512193
13,2020-06-08 03:57:24+00:00,12512193
1075,2020-06-08 07:04:50+00:00,12511574
9161,2020-06-08 07:04:50+00:00,12511574
351,2020-06-08 07:04:59+00:00,12511574
24,2020-06-08 07:04:59+00:00,12511574
737,2020-06-08 13:50:33+00:00,10727725
10,2020-06-08 13:50:33+00:00,10727725
375,2020-06-08 15:13:57+00:00,10727725
13,2020-06-08 15:13:57+00:00,10727725
212,2020-06-08 15:22:23+00:00,10727725
495,2020-06-08 15:22:23+00:00,10727725
737,2020-06-09 05:57:06+00:00,12511574
212,2020-06-09 05:57:06+00:00,12511574
22,2020-06-09 05:57:10+00:00,12511574
29,2020-06-09 05:57:25+00:00,12511574
22,2020-06-09 05:57:21+00:00,12511574
22,2020-06-09 05:57:59+00:00,12511574
29,2020-06-09 05:57:59+00:00,12511574
22,2020-06-09 05:57:41+00:00,12511574
514,2020-06-09 05:57:54+00:00,12511574
775,2020-06-09 05:57:54+00:00,12511574
22,2020-06-09 06:11:54+00:00,12511574
955,2020-06-09 06:12:20+00:00,12511574
22,2020-06-09 06:12:55+00:00,12511574
32,2020-06-09 09:06:25+00:00,12511574
249,2020-06-09 07:04:37+00:00,12511574
17,2020-06-09 09:06:37+00:00,12511574
10351,2020-06-09 09:06:37+00:00,12511574
1075,2020-06-09 08:57:16+00:00,12511574
779,2020-06-09 08:57:16+00:00,12511574
32,2020-06-09 09:06:53+00:00,12511574
12132,2020-06-09 09:06:49+00:00,12511574
48659,2020-06-09 09:06:45+00:00,12511574
13,2020-06-09 09:06:45+00:00,12511574
12132,2020-06-09 09:06:49+00:00,12511574
10460,2020-06-09 13:29:50+00:00,12512196
920,2020-06-10 08:53:53+00:00,12512075
10603,2020-06-10 08:53:53+00:00,12512075
212,2020-06-10 08:53:53+00:00,12512075
10,2020-06-11 04:34:11+00:00,10728353
13,2020-06-11 04:34:11+00:00,10728353
495,2020-06-11 04:34:11+00:00,10728353
920,2020-06-11 06:12:05+00:00,12512075
10603,2020-06-11 06:12:05+00:00,12512075
212,2020-06-11 06:12:05+00:00,12512075
22,2020-06-11 07:00:49+00:00,12512197
13,2020-06-11 07:00:49+00:00,12512197
212,2020-06-11 07:00:54+00:00,12512075
10603,2020-06-11 07:00:55+00:00,12512075
920,2020-06-11 07:00:55+00:00,12512075
9355,2020-06-11 07:01:19+00:00,12512197
29,2020-06-11 07:01:19+00:00,12512197
32,2020-06-11 07:14:27+00:00,12512197
22,2020-06-11 07:14:27+00:00,12512197
955,2020-06-11 07:14:27+00:00,12512197
30,2020-06-11 07:14:27+00:00,12512197
31,2020-06-11 07:14:27+00:00,12512197
10,2020-06-11 07:14:38+00:00,12512197
67108,2020-06-11 11:13:39+00:00,12512075
212,2020-06-11 11:34:01+00:00,12512075
17308,2020-06-11 12:47:55+00:00,12511767
16978,2020-06-11 12:47:55+00:00,12511767
17082,2020-06-11 12:47:55+00:00,12511767
750,2020-06-11 12:47:55+00:00,12511767
11784,2020-06-11 12:47:55+00:00,12511767
955,2020-06-11 12:47:55+00:00,12511767
15257,2020-06-11 12:47:55+00:00,12511767
737,2020-06-11 12:49:32+00:00,12511767
217,2020-06-11 12:50:33+00:00,12511767
19837,2020-06-11 12:50:33+00:00,12511767
16978,2020-06-11 12:50:33+00:00,12511767
28756,2020-06-11 12:50:33+00:00,12511767
16837,2020-06-11 12:50:33+00:00,12511767
30959,2020-06-11 12:50:33+00:00,12511767
258,2020-06-11 12:50:33+00:00,12511767
750,2020-06-11 12:50:33+00:00,12511767
11784,2020-06-11 12:50:33+00:00,12511767
15257,2020-06-11 12:50:33+00:00,12511767
1075,2020-06-11 13:30:43+00:00,12511574
48659,2020-06-11 13:30:43+00:00,12511574
61621,2020-06-11 13:30:43+00:00,12511574
212,2020-06-11 18:22:37+00:00,12512075
920,2020-06-11 18:32:00+00:00,12512075
212,2020-06-11 18:31:06+00:00,12512075
10603,2020-06-11 18:31:06+00:00,12512075
42051,2020-06-11 18:31:33+00:00,12512075
212,2020-06-11 18:43:14+00:00,12512075
952,2020-06-11 18:43:40+00:00,12512075
920,2020-06-11 18:44:06+00:00,12512075
10,2020-06-11 18:45:03+00:00,12512075
20360,2020-06-12 06:08:37+00:00,12511767
13619,2020-06-12 06:08:40+00:00,12511767
16978,2020-06-12 06:08:31+00:00,12511767
10834,2020-06-12 06:08:42+00:00,12511767
17082,2020-06-12 06:08:43+00:00,12511767
955,2020-06-12 06:08:33+00:00,12511767
16837,2020-06-12 06:08:35+00:00,12511767
14520,2020-06-12 06:08:39+00:00,12511767
737,2020-06-12 06:22:37+00:00,10727913
10,2020-06-12 06:22:37+00:00,10727913
13,2020-06-12 06:22:37+00:00,10727913
495,2020-06-12 06:22:37+00:00,10727913
960,2020-06-12 07:27:23+00:00,12512083
212,2020-06-12 07:33:05+00:00,12512203
212,2020-06-12 08:33:45+00:00,12512204
737,2020-06-12 10:16:36+00:00,12512075
10460,2020-06-12 10:27:04+00:00,12512207
13,2020-06-12 10:27:55+00:00,12512207
10,2020-06-12 10:36:44+00:00,12512207
13,2020-06-12 10:37:03+00:00,12512207
212,2020-06-12 10:40:14+00:00,12512136
9864,2020-06-12 15:53:37+00:00,12512208
952,2020-06-13 06:36:33+00:00,12512209
212,2020-06-14 07:02:42+00:00,12512075
212,2020-06-14 07:03:16+00:00,12512075
60466,2020-06-14 07:16:31+00:00,12512075
188,2020-06-14 07:39:54+00:00,12512075
16978,2020-06-15 05:11:19+00:00,12511767
17308,2020-06-15 05:11:19+00:00,12511767
13,2020-06-15 06:00:56+00:00,12511962
9590,2020-06-15 06:01:10+00:00,12511962
10351,2020-06-15 06:01:10+00:00,12511962
732,2020-06-15 06:01:10+00:00,12511962
775,2020-06-15 06:01:10+00:00,12511962
9553,2020-06-15 06:01:10+00:00,12511962
274,2020-06-15 06:45:27+00:00,12511962
30,2020-06-15 06:48:54+00:00,12511962
22,2020-06-15 06:48:54+00:00,12511962
955,2020-06-15 06:48:54+00:00,12511962
212,2020-06-15 07:09:35+00:00,12512075
737,2020-06-15 09:24:28+00:00,10727913
10,2020-06-15 09:24:28+00:00,10727913
13,2020-06-15 09:24:28+00:00,10727913
737,2020-06-15 09:24:35+00:00,10727913
17,2020-06-15 09:24:35+00:00,10727913
9553,2020-06-15 09:24:35+00:00,10727913
514,2020-06-15 09:24:35+00:00,10727913
775,2020-06-15 09:24:35+00:00,10727913
29,2020-06-15 10:35:18+00:00,12512211
737,2020-06-16 11:49:48+00:00,12512212
10,2020-06-16 11:49:48+00:00,12512212
13,2020-06-16 11:49:03+00:00,12512212
495,2020-06-16 11:49:03+00:00,12512212
737,2020-06-15 11:04:39+00:00,12512212
10,2020-06-15 11:04:39+00:00,12512212
13,2020-06-15 11:04:40+00:00,12512212
495,2020-06-15 11:04:40+00:00,12512212
737,2020-06-15 11:04:52+00:00,12512212
514,2020-06-15 11:04:52+00:00,12512212
212,2020-06-15 13:07:11+00:00,12512075
212,2020-06-16 05:52:21+00:00,12512075
13,2020-06-16 06:16:01+00:00,12512212
737,2020-06-16 06:16:01+00:00,12512212
9150,2020-06-16 06:16:01+00:00,12512212
21,2020-06-16 06:16:01+00:00,12512212
750,2020-06-16 06:19:44+00:00,12512212
10354,2020-06-16 06:19:44+00:00,12512212
3504,2020-06-16 06:19:44+00:00,12512212
12009,2020-06-16 06:19:44+00:00,12512212
40044,2020-06-16 08:54:25+00:00,12512213
10,2020-06-16 09:23:27+00:00,12512214
10,2020-06-16 11:49:19+00:00,12512212
737,2020-06-16 11:49:19+00:00,12512212
13,2020-06-16 12:33:50+00:00,12512212
3441,2020-06-16 12:33:50+00:00,12512212
41285,2020-06-17 04:23:04+00:00,10727913
17,2020-06-17 04:24:20+00:00,10727913
514,2020-06-17 04:24:21+00:00,10727913
775,2020-06-17 04:24:21+00:00,10727913
10,2020-06-17 04:48:39+00:00,10727913
10,2020-06-17 04:50:33+00:00,10727913
212,2020-06-17 05:03:30+00:00,12512215
10,2020-06-17 05:03:30+00:00,12512215
737,2020-06-17 05:04:01+00:00,12512215
17,2020-06-17 05:04:01+00:00,12512215
514,2020-06-17 05:04:01+00:00,12512215
775,2020-06-17 05:04:01+00:00,12512215
10,2020-06-17 05:04:48+00:00,12512215
775,2020-06-17 05:07:36+00:00,12512215
514,2020-06-17 05:07:36+00:00,12512215
737,2020-06-17 05:07:36+00:00,12512215
22,2020-06-17 05:28:36+00:00,12512215
22,2020-06-17 05:28:36+00:00,12512215
22,2020-06-17 05:22:36+00:00,12512215
22,2020-06-17 05:41:43+00:00,12512215
737,2020-06-17 05:41:43+00:00,12512215
514,2020-06-17 05:41:43+00:00,12512215
775,2020-06-17 05:41:43+00:00,12512215
920,2020-06-17 12:35:48+00:00,12512075
237,2020-06-17 13:40:40+00:00,12512075
920,2020-06-17 13:41:28+00:00,12512075
920,2020-06-17 13:55:16+00:00,12512075
920,2020-06-17 13:57:28+00:00,12512075
10460,2020-06-17 17:13:39+00:00,12512214
212,2020-06-18 11:24:11+00:00,12512075
10388,2020-06-18 14:01:24+00:00,12512075
22,2020-06-18 15:19:27+00:00,12511574
26,2020-06-18 15:19:28+00:00,12511574
779,2020-06-18 15:19:28+00:00,12511574
13,2020-06-18 15:19:28+00:00,12511574
677,2020-06-18 15:19:28+00:00,12511574
351,2020-06-18 15:19:28+00:00,12511574
737,2020-06-19 04:16:01+00:00,10728353
212,2020-06-19 04:16:01+00:00,10728353
22,2020-06-19 04:16:01+00:00,10728353
212,2020-06-19 04:18:56+00:00,10728353
22,2020-06-19 04:18:56+00:00,10728353
310,2020-06-19 04:19:50+00:00,10728353
212,2020-06-19 04:21:00+00:00,10728353
22,2020-06-19 04:21:00+00:00,10728353
310,2020-06-19 04:21:25+00:00,10728353
12361,2020-06-19 04:21:25+00:00,10728353
10,2020-06-19 04:21:25+00:00,10728353
310,2020-06-19 04:21:27+00:00,10728353
12361,2020-06-19 04:21:27+00:00,10728353
10,2020-06-19 04:21:27+00:00,10728353
9553,2020-06-19 04:55:27+00:00,10728353
212,2020-06-19 04:55:27+00:00,10728353
213,2020-06-19 04:57:11+00:00,12512217
737,2020-06-19 04:57:35+00:00,12512217
10,2020-06-19 04:57:35+00:00,12512217
189,2020-06-19 04:58:20+00:00,12512217
22,2020-06-19 04:58:21+00:00,12512217
10230,2020-06-19 04:59:06+00:00,12512217
10,2020-06-19 04:59:14+00:00,12512217
213,2020-06-19 04:59:14+00:00,12512217
48659,2020-06-19 11:57:52+00:00,12511574
22,2020-06-19 11:57:52+00:00,12511574
779,2020-06-19 11:57:52+00:00,12511574
351,2020-06-19 11:57:52+00:00,12511574
351,2020-06-19 11:57:52+00:00,12511574
677,2020-06-19 11:57:52+00:00,12511574
920,2020-06-19 06:46:43+00:00,12512075
67025,2020-06-19 06:53:17+00:00,12512075
28632,2020-06-19 06:54:20+00:00,12512075
28632,2020-06-19 08:26:40+00:00,12512075
28632,2020-06-19 08:27:22+00:00,12512075
28632,2020-06-19 10:22:44+00:00,12512075
10603,2020-06-19 10:36:08+00:00,12512075
10480,2020-06-19 10:36:08+00:00,12512075
188,2020-06-19 10:42:18+00:00,12512075
920,2020-06-19 10:42:16+00:00,12512075
10603,2020-06-19 10:39:14+00:00,12512075
10480,2020-06-19 10:39:14+00:00,12512075
10603,2020-06-19 10:43:11+00:00,12512075
10480,2020-06-19 10:43:11+00:00,12512075
13,2020-06-19 11:57:27+00:00,12511574
737,2020-06-20 08:51:13+00:00,12511574
48659,2020-06-20 08:51:13+00:00,12511574
12132,2020-06-20 08:51:13+00:00,12511574
677,2020-06-20 08:51:13+00:00,12511574
351,2020-06-20 08:51:13+00:00,12511574
779,2020-06-20 08:51:13+00:00,12511574
22,2020-06-20 08:51:13+00:00,12511574
48659,2020-06-20 08:51:13+00:00,12511574
12132,2020-06-20 08:51:13+00:00,12511574
920,2020-06-22 06:16:37+00:00,12512075
10603,2020-06-22 06:16:37+00:00,12512075
29,2020-06-22 07:33:06+00:00,12512211
13,2020-06-22 07:33:43+00:00,12512211
32,2020-06-22 18:01:05+00:00,12512075
13,2020-06-22 18:58:32+00:00,12512075
920,2020-06-22 19:12:50+00:00,12512075
212,2020-06-22 19:23:44+00:00,12512075
737,2020-06-22 19:23:44+00:00,12512075
920,2020-06-22 19:24:38+00:00,12512075
664,2020-06-22 19:25:58+00:00,12512075
18410,2020-06-23 09:06:23+00:00,12512220
18410,2020-06-23 09:07:29+00:00,12512220
52,2020-06-23 09:07:29+00:00,12512220
18410,2020-06-23 09:07:36+00:00,12512220
52,2020-06-23 09:07:36+00:00,12512220
28163,2020-06-23 09:30:39+00:00,12512221
9341,2020-06-23 09:30:57+00:00,12512221
10298,2020-06-23 09:31:22+00:00,12512221
19172,2020-06-23 09:31:32+00:00,12512221
212,2020-06-23 10:35:01+00:00,12512078
212,2020-06-23 10:58:27+00:00,12512079
212,2020-06-23 11:02:00+00:00,12512079
212,2020-06-23 11:05:46+00:00,12512080
212,2020-06-23 11:19:26+00:00,12512081
1075,2020-06-23 13:29:13+00:00,12511574
212,2020-06-23 15:40:25+00:00,12512081
10,2020-06-23 15:51:21+00:00,12512222
737,2020-06-23 15:51:21+00:00,12512222
13,2020-06-23 15:51:21+00:00,12512222
17,2020-06-23 16:42:21+00:00,12512222
514,2020-06-23 16:42:21+00:00,12512222
737,2020-06-23 16:42:21+00:00,12512222
31,2020-06-23 16:42:26+00:00,12512222
32,2020-06-23 16:42:26+00:00,12512222
29,2020-06-23 16:42:26+00:00,12512222
514,2020-06-23 16:42:30+00:00,12512222
737,2020-06-23 16:42:30+00:00,12512222
212,2020-06-23 22:05:58+00:00,12512081
495,2020-06-23 22:06:23+00:00,12512081
664,2020-06-23 22:08:37+00:00,12512081
10760,2020-06-23 22:08:37+00:00,12512081
212,2020-06-23 22:08:37+00:00,12512081
237,2020-06-23 22:08:37+00:00,12512081
212,2020-06-24 05:09:45+00:00,12512084
737,2020-06-24 05:16:51+00:00,12512084
212,2020-06-24 05:37:11+00:00,12512084
3,2020-06-24 05:58:11+00:00,12512221
28965,2020-06-24 05:59:09+00:00,12512221
9594,2020-06-24 05:59:11+00:00,12512221
11197,2020-06-24 05:59:24+00:00,12512221
52,2020-06-24 05:59:52+00:00,12512221
20474,2020-06-24 06:00:15+00:00,12512221
9116,2020-06-24 06:00:35+00:00,12512221
9116,2020-06-24 06:03:45+00:00,12512221
3504,2020-06-24 06:05:07+00:00,12512221
664,2020-06-24 06:05:28+00:00,12512221
80428,2020-06-24 06:19:31+00:00,12512084
212,2020-06-24 06:19:31+00:00,12512084
52,2020-06-24 08:02:38+00:00,12512221
20474,2020-06-24 08:02:35+00:00,12512221
11197,2020-06-24 08:02:34+00:00,12512221
3,2020-06-24 08:02:37+00:00,12512221
9622,2020-06-24 10:05:37+00:00,12512084
9622,2020-06-24 10:05:53+00:00,12512084
4390,2020-06-24 10:11:03+00:00,12512084
737,2020-06-24 11:59:28+00:00,12512088
770,2020-06-24 12:55:57+00:00,12512221
495,2020-06-25 07:36:55+00:00,12512220
212,2020-06-25 07:36:55+00:00,12512220
212,2020-06-25 07:36:55+00:00,12512220
18410,2020-06-25 07:36:55+00:00,12512220
52,2020-06-25 07:36:55+00:00,12512220
3438,2020-06-25 09:38:05+00:00,12512211
13,2020-06-25 10:28:02+00:00,12512228
30,2020-06-25 10:28:23+00:00,12512228
274,2020-06-25 10:28:24+00:00,12512228
22,2020-06-25 10:28:24+00:00,12512228
955,2020-06-25 10:28:24+00:00,12512228
44967,2020-06-25 10:34:17+00:00,12512229
29,2020-06-25 10:35:56+00:00,12512229
11197,2020-06-25 11:20:24+00:00,12512221
52,2020-06-25 11:20:24+00:00,12512221
20474,2020-06-25 11:20:24+00:00,12512221
732,2020-06-25 12:58:13+00:00,12512230
217,2020-06-25 14:43:48+00:00,12512231
29,2020-06-25 15:12:14+00:00,12512232
495,2020-06-25 15:43:44+00:00,10727993
13,2020-06-25 15:43:44+00:00,10727993
737,2020-06-25 15:48:55+00:00,10727993
29,2020-06-25 17:54:30+00:00,12512234
29,2020-06-25 18:33:03+00:00,12512235
29,2020-06-26 06:47:06+00:00,12512237
44967,2020-06-26 07:06:29+00:00,12512238
29,2020-06-26 10:13:04+00:00,12512240
29,2020-06-26 10:18:54+00:00,12512241
310,2020-06-26 13:25:27+00:00,12512088
1008,2020-06-26 13:25:27+00:00,12512088
40044,2020-06-26 19:58:04+00:00,12512242
737,2020-06-28 14:44:41+00:00,12512088
212,2020-06-29 12:58:49+00:00,12512076
212,2020-06-29 19:22:56+00:00,12512076
212,2020-06-29 19:37:33+00:00,12512076
732,2020-06-29 19:41:04+00:00,12512076
737,2020-06-29 20:13:41+00:00,12512088
737,2020-06-29 20:14:10+00:00,12512088
737,2020-06-29 20:14:28+00:00,12512088
212,2020-06-29 20:47:57+00:00,12512088
737,2020-06-29 20:47:57+00:00,12512088
11,2020-06-30 06:01:08+00:00,12512243
9116,2020-06-30 06:01:27+00:00,12512243
9116,2020-06-30 06:01:31+00:00,12512243
52,2020-06-30 06:01:45+00:00,12512243
11297,2020-06-30 06:02:06+00:00,12512243
53,2020-06-30 07:47:44+00:00,12512249
9903,2020-06-30 07:48:16+00:00,12512249
274,2020-06-30 07:48:16+00:00,12512249
22,2020-06-30 07:48:16+00:00,12512249
920,2020-06-30 09:30:07+00:00,12512075
737,2020-06-30 09:39:25+00:00,12512249
514,2020-06-30 09:39:32+00:00,12512249
688,2020-06-30 09:39:52+00:00,12512249
9285,2020-06-30 09:39:52+00:00,12512249
958,2020-06-30 09:39:52+00:00,12512249
54079,2020-06-30 09:46:48+00:00,12512250
54079,2020-06-30 10:04:06+00:00,12512250
737,2020-06-30 10:04:06+00:00,12512250
10,2020-06-30 10:04:06+00:00,12512250
13,2020-06-30 10:04:06+00:00,12512250
495,2020-06-30 10:04:06+00:00,12512250
212,2020-06-30 10:04:06+00:00,12512250
22,2020-06-30 10:04:06+00:00,12512250
375,2020-06-30 10:04:06+00:00,12512250
54079,2020-06-30 10:14:50+00:00,12512251
29,2020-06-30 10:20:09+00:00,12512248
10,2020-06-30 10:21:55+00:00,12512075
737,2020-06-30 10:24:49+00:00,10727860
10,2020-06-30 10:24:49+00:00,10727860
13,2020-06-30 10:24:49+00:00,10727860
495,2020-06-30 10:24:49+00:00,10727860
212,2020-06-30 10:24:49+00:00,10727860
22,2020-06-30 10:24:49+00:00,10727860
737,2020-06-30 10:25:01+00:00,10727860
514,2020-06-30 10:25:01+00:00,10727860
17,2020-06-30 10:25:01+00:00,10727860
775,2020-06-30 10:25:01+00:00,10727860
29,2020-06-30 12:10:23+00:00,12512075
924,2020-06-30 12:12:04+00:00,12512075
10,2020-06-30 12:16:59+00:00,12512252
737,2020-06-30 12:16:59+00:00,12512252
13,2020-06-30 12:16:59+00:00,12512252
9116,2020-07-01 04:58:47+00:00,12512152
10,2020-07-01 04:58:49+00:00,12512152
10,2020-07-01 04:59:43+00:00,12512152
9116,2020-07-01 04:59:43+00:00,12512152
52,2020-07-01 04:59:43+00:00,12512152
22,2020-07-01 05:18:21+00:00,12512152
10310,2020-07-01 05:18:21+00:00,12512152
32,2020-07-01 05:18:21+00:00,12512152
375,2020-07-01 05:26:13+00:00,12512152
10,2020-07-01 05:26:46+00:00,12512152
9116,2020-07-01 05:26:46+00:00,12512152
52,2020-07-01 05:26:46+00:00,12512152
9116,2020-07-01 05:33:04+00:00,12512075
9116,2020-07-01 05:33:04+00:00,12512075
9116,2020-07-01 05:33:04+00:00,12512075
9116,2020-07-01 05:33:04+00:00,12512075
737,2020-07-01 14:09:04+00:00,12512075
10,2020-07-01 15:06:44+00:00,12512075
920,2020-07-01 15:06:44+00:00,12512075
9116,2020-07-01 15:06:44+00:00,12512075
9116,2020-07-02 05:14:25+00:00,12512075
212,2020-07-02 05:14:58+00:00,12512075
212,2020-07-02 07:01:49+00:00,12512220
18410,2020-07-02 07:01:49+00:00,12512220
495,2020-07-02 07:01:49+00:00,12512220
920,2020-07-02 13:44:43+00:00,12512075
26,2020-07-02 13:45:58+00:00,12512075
920,2020-07-02 13:45:58+00:00,12512075
26,2020-07-02 14:05:13+00:00,12512075
920,2020-07-02 14:05:13+00:00,12512075
28632,2020-07-02 14:06:50+00:00,12512075
20705,2020-07-02 14:28:27+00:00,12512075
920,2020-07-03 08:54:55+00:00,12512075
623,2020-07-03 08:54:55+00:00,12512075
22,2020-07-05 17:40:51+00:00,12512258
32,2020-07-05 17:41:17+00:00,12512258
9116,2020-07-05 17:43:34+00:00,12512258
9116,2020-07-05 17:44:05+00:00,12512258
737,2020-07-05 17:46:55+00:00,12512258
17,2020-07-05 17:46:55+00:00,12512258
775,2020-07-05 17:46:55+00:00,12512258
732,2020-07-05 17:46:55+00:00,12512258
13,2020-07-06 06:49:46+00:00,12512233
13,2020-07-06 06:50:02+00:00,12512233
52,2020-07-06 11:46:06+00:00,12512075
27374,2020-07-06 12:50:38+00:00,12512258
737,2020-07-06 12:20:26+00:00,12512258
212,2020-07-06 12:20:26+00:00,12512258
9116,2020-07-06 12:53:47+00:00,12512258
9116,2020-07-06 12:39:21+00:00,12512075
9116,2020-07-06 12:39:41+00:00,12512075
9116,2020-07-06 12:40:31+00:00,12512075
737,2020-07-06 12:46:17+00:00,12512258
212,2020-07-06 12:46:19+00:00,12512258
10354,2020-07-06 12:46:20+00:00,12512258
737,2020-07-06 12:46:29+00:00,12512258
212,2020-07-06 12:53:43+00:00,12512258
10354,2020-07-06 12:46:29+00:00,12512258
27374,2020-07-06 12:50:25+00:00,12512258
212,2020-07-06 12:50:35+00:00,12512258
732,2020-07-06 12:50:28+00:00,12512258
27374,2020-07-06 12:54:00+00:00,12512258
212,2020-07-06 12:54:00+00:00,12512258
732,2020-07-06 12:54:00+00:00,12512258
52,2020-07-06 13:48:39+00:00,12512075
212,2020-07-06 15:10:27+00:00,12512075
1008,2020-07-06 18:07:01+00:00,12512076
212,2020-07-07 04:16:36+00:00,12512220
18410,2020-07-07 04:16:36+00:00,12512220
18410,2020-07-07 04:16:36+00:00,12512220
52,2020-07-07 04:16:36+00:00,12512220
18410,2020-07-07 04:17:06+00:00,12512220
52,2020-07-07 04:17:06+00:00,12512220
212,2020-07-07 04:17:06+00:00,12512220
